pronounCount,prepositionCount,conjunctionCount,complexWordsCount,longWordsCount,syllablesCount,typeTokenRatio,wordCount,cleaned,entity,author
3.0,1.0,0.0,1.0,2.0,20.0,0.9444444444444444,18.0,know always ben kind mystery marsh get gold refine ,"[ben, kind]",HPL
3.0,2.0,0.0,2.0,2.0,32.0,0.9565217391304348,23.0,cotton mather daemoniac sixth book one read dark mince word fling forth anathema ,"[cotton, mather, sixth, one]",HPL
1.0,3.0,0.0,2.0,3.0,19.0,0.9285714285714286,14.0,death learn propensity man define indefinable ,[],EAP
4.0,2.0,1.0,1.0,3.0,23.0,0.8947368421052632,19.0,soon find weak intellect course mark fitting subject skill ,[],EAP
1.0,1.0,0.0,0.0,0.0,6.0,1.0,7.0,river bed ,[],EAP
1.0,5.0,1.0,0.0,1.0,16.0,0.8823529411764706,17.0,winter would east mostly small hour morning ,"[winter, mostly, small, hour, morning]",HPL
7.0,12.0,4.0,12.0,14.0,89.0,0.746268656716418,67.0,direction concentration effort properly adaptation eye behold earth perceive employ good mean labor great advantage fulfilment destiny poet august purpose deity implant poetic sentiment man ,[august],EAP
1.0,1.0,0.0,0.0,1.0,9.0,1.0,9.0,alas loathsome shift must drive ,[],MWS
3.0,2.0,1.0,2.0,5.0,37.0,0.9285714285714286,28.0,interruption annoying undoubtedly abolish think reply beg one person enough speak time ,[one],EAP
4.0,3.0,1.0,0.0,2.0,31.0,0.8620689655172413,29.0,barry tell thing drowsy travel day weary host talk late night ,"[barry, late, night]",HPL
3.0,4.0,0.0,2.0,8.0,38.0,0.8620689655172413,29.0,deceive reply raymond separation hand one control near hand day already count ,"[raymond, separation, one, hand, day]",MWS
7.0,2.0,0.0,7.0,8.0,41.0,0.8695652173913043,23.0,flatter form conception merely deceive understanding consideration infinitely rarifie matter ,[],EAP
2.0,5.0,1.0,5.0,7.0,44.0,0.9310344827586207,29.0,also evident exertion unusual degree activity courage entrance window rod may thus effect ,[],EAP
3.0,1.0,0.0,2.0,3.0,24.0,1.0,15.0,friend remember brilliant vision would never return ,[],MWS
1.0,4.0,0.0,3.0,3.0,39.0,0.7333333333333333,30.0,mechanical arrangement would cause figure move give manner left arm could reverse cause move manner right ,[],EAP
2.0,0.0,1.0,3.0,5.0,27.0,1.0,15.0,never see woman excite elizabeth warm admiration affection ,"[excite, elizabeth]",MWS
16.0,9.0,2.0,8.0,13.0,76.0,0.8301886792452831,53.0,something tell real evil lie heavily heart debasement disgrace attendant talk divest sometimes speak fortitude energetic praise allude past state call princess disguise ,[],MWS
0.0,3.0,0.0,5.0,6.0,24.0,1.0,14.0,one evening numerous assembly greek chieftain gather together palace ,"[one, evening, greek]",MWS
1.0,0.0,0.0,3.0,3.0,16.0,1.0,8.0,alone examine petition lately present ,[],MWS
5.0,11.0,3.0,10.0,16.0,85.0,0.7678571428571429,56.0,practically industrious painstaking workman execute perseverance labour besides love marvellous belief marvellous intertwine project hurry common pathway man even wild sea unvisited region explore ,[],MWS
0.0,2.0,1.0,1.0,2.0,21.0,1.0,16.0,june seamen bohm schmidt ill day become violently insane ,"[june, ill, day]",HPL
2.0,3.0,1.0,2.0,3.0,21.0,1.0,15.0,die find many companion go prepare reception ,[],MWS
1.0,2.0,0.0,1.0,1.0,10.0,1.0,9.0,meditate good ,[],MWS
2.0,5.0,1.0,3.0,4.0,33.0,0.9259259259259259,27.0,maybe innsmouth folk like em look gawd know get bad south sea cannibal guinea savage ,"[south, sea]",HPL
2.0,0.0,0.0,4.0,4.0,29.0,1.0,17.0,really occur however quite impossible human could prepare ,[],EAP
2.0,4.0,2.0,1.0,4.0,33.0,0.8571428571428571,28.0,castle windsor castle birth place idris babe retreat wrecked bark human society ,"[castle, windsor, castle, birth, idris]",MWS
5.0,6.0,3.0,2.0,6.0,47.0,0.7804878048780488,41.0,forget matter speak respect mind spirit school far regard high capacity moreover matter school time ,[],EAP
3.0,9.0,1.0,4.0,5.0,63.0,0.8666666666666667,45.0,tell abaout island east otaheit whar lot stone ruin oldern anybody know anything abaout kind like ponape carolines carvin face look like big statue easter island ,"[island, east, otaheit, whar, lot, stone, ruin, statue, easter]",HPL
3.0,3.0,0.0,1.0,3.0,23.0,0.9444444444444444,18.0,require self command suppress gush tear self pity cause idea ,[],MWS
4.0,3.0,0.0,1.0,4.0,21.0,0.9,20.0,soon inquire think breaking ice destroy sledge ,[],MWS
2.0,1.0,1.0,2.0,4.0,30.0,0.9047619047619048,21.0,presume altogether fool must anticipate waylaying matter course ,[],EAP
6.0,1.0,1.0,2.0,4.0,27.0,0.7777777777777778,18.0,name beloved eugenie name alas already yield ere name ,"[eugenie, alas]",EAP
1.0,1.0,1.0,2.0,4.0,29.0,0.9,20.0,plague commonly call contagious like scarlet fever extinct small pox prove ,[],MWS
4.0,2.0,3.0,0.0,3.0,30.0,0.9285714285714286,28.0,chasm mutual love give us wing pass shall find flower verdure delight side ,"[chasm, mutual, love, give]",MWS
0.0,2.0,0.0,1.0,2.0,11.0,0.8888888888888888,9.0,prefect fond diplomacy ,[],EAP
4.0,6.0,3.0,7.0,11.0,65.0,0.8372093023255814,43.0,convince myriad troop asia come propontis stand defender golden city every greek would march overwhelming number devote patriotic fury country ,[asia],MWS
1.0,0.0,1.0,1.0,1.0,14.0,1.0,11.0,night wanderer leave ulthar never see ,[],HPL
5.0,6.0,2.0,6.0,11.0,58.0,0.8918918918918919,37.0,ambitious signalize abdication literary sceptre important bequest posterity perhaps well thing pen account early career ,[],EAP
4.0,7.0,2.0,2.0,6.0,42.0,0.7647058823529411,34.0,copy letter find mean residence hovel procure implement writing letter often hand felix agatha ,[],MWS
3.0,2.0,1.0,2.0,2.0,16.0,1.0,12.0,eagerly seize prize return hovel ,[],MWS
4.0,4.0,0.0,1.0,5.0,30.0,0.8620689655172413,29.0,sail next day away holland home think hear faint distant baying gigantic hound background ,"[next, day, holland]",HPL
3.0,2.0,1.0,3.0,4.0,29.0,0.92,25.0,path excessively sinuous sun could see soon lose idea direction journey ,[],EAP
2.0,1.0,0.0,1.0,1.0,11.0,1.0,8.0,write unnecessary say ,[],EAP
1.0,1.0,1.0,0.0,0.0,11.0,1.0,9.0,hover near direct steel aright ,[],MWS
3.0,2.0,1.0,1.0,1.0,17.0,1.0,14.0,unreasonable tell speech length ,[],EAP
5.0,3.0,0.0,2.0,3.0,30.0,0.9545454545454546,22.0,five month return home friend alarm sudden disappearance second time ,"[five, month, second]",EAP
2.0,3.0,0.0,0.0,0.0,21.0,1.0,18.0,kind city sea bottom island heave thar ,"[kind, city, sea]",HPL
3.0,3.0,0.0,1.0,2.0,17.0,1.0,16.0,progress take notice sight house could obtain ,[],EAP
3.0,5.0,6.0,2.0,6.0,54.0,0.782608695652174,46.0,lip dead loto face whisper sadly bade follow cease step till stream become river join amidst marsh sway reed beach gleam sand shore vast nameless sea ,"[marsh, sway, reed, beach]",HPL
7.0,6.0,2.0,5.0,10.0,56.0,0.9230769230769231,39.0,clara though twelve year old render extreme sensibility prudent careful feel secure entrust charge task prevent idris observe absence ,"[clara, twelve, year, old]",MWS
0.0,4.0,0.0,2.0,4.0,22.0,0.875,16.0,speak day magnetic cutter charge middle section float telegraph wire ,"[speak, day]",EAP
3.0,9.0,2.0,14.0,17.0,95.0,0.8214285714285714,56.0,write treatise simply preface somewhat peculiar narrative observation much random therefore take occasion assert high power reflective intellect decidedly usefully task unostentatious game draught elaborate frivolity chess ,[],EAP
3.0,2.0,1.0,2.0,4.0,25.0,0.9,20.0,raymond never visit dwelling want scene present strike heart ,[raymond],MWS
7.0,5.0,4.0,3.0,7.0,56.0,0.8571428571428571,42.0,sentence question one meaning stand meaning fairly state material go behind mere word idea word obviously intend fail convey ,[one],EAP
2.0,1.0,2.0,0.0,1.0,15.0,0.8571428571428571,14.0,hope world cause despair ,[],MWS
10.0,12.0,3.0,6.0,8.0,76.0,0.7884615384615384,52.0,clear idea topic feel pocket snuff box upon get endeavor apply pinch grateful content ordinary manner become immediately aware peculiar deficiency throw box head ,"[box, head]",EAP
1.0,0.0,1.0,5.0,8.0,31.0,0.9473684210526315,19.0,margaret sun forever visible broad disk skirt horizon diffuse perpetual splendour ,"[margaret, sun]",MWS
4.0,2.0,0.0,2.0,2.0,15.0,0.9166666666666666,12.0,force last stone position plaster ,[],EAP
3.0,0.0,0.0,1.0,3.0,12.0,0.9,10.0,whether believe honestly know ,[],HPL
7.0,9.0,2.0,11.0,18.0,88.0,0.7543859649122807,57.0,suspect turks find possess illustrious captive resolve satisfy cruelty rather avarice fearful interference england come determination conceal ever cold blooded murder soldier hate fear squadron enemy ,"[england, squadron, enemy]",MWS
4.0,7.0,2.0,3.0,6.0,46.0,0.8611111111111112,36.0,cast away heart tiger burn breast throw tool cruelty hate pause exterminate destiny let man brother guardian stay ,[],MWS
0.0,3.0,0.0,3.0,5.0,25.0,0.8125,16.0,latter datum second step question dependent thereupon inevitably follow ,[],EAP
1.0,4.0,0.0,3.0,6.0,25.0,1.0,16.0,interior figure see aperture appear crowd machinery ,[],EAP
11.0,7.0,5.0,2.0,5.0,71.0,0.7288135593220338,59.0,oh believe beheld lip pale grief one smile joy gratitude know parent smile without never would feel pure warm happiness would wish live ever enjoy pleasure ,"[joy, gratitude]",MWS
1.0,1.0,0.0,1.0,1.0,8.0,1.0,7.0,first dismember corpse ,[],EAP
4.0,2.0,2.0,2.0,4.0,22.0,1.0,17.0,steady terrible ice cold claw make insidious gesture ,[],HPL
3.0,9.0,3.0,6.0,13.0,88.0,0.84375,64.0,one even fact concern recent horror say matter dunwich though old legend speak unhallowed rite conclave indians amidst call forbidden shape shadow great rounded hill make wild orgiastic prayer answer loud cracking rumbling ground ,"[one, indians]",HPL
2.0,3.0,1.0,2.0,4.0,27.0,1.0,19.0,despite careful search investigation never since able find rue dauseil ,[],HPL
1.0,2.0,2.0,5.0,4.0,35.0,0.9473684210526315,19.0,person introduce event propagate term deductive priori mode investigation ,[],EAP
3.0,3.0,2.0,1.0,3.0,39.0,0.9090909090909091,33.0,suddenly shoot along path wild light turn see whence gleam unusual could issue vast house shadow alone behind ,[house],EAP
3.0,3.0,3.0,1.0,3.0,25.0,0.8636363636363636,22.0,tree thin far right see hill antique roof spire kingsport ,[],HPL
9.0,8.0,3.0,5.0,5.0,68.0,0.8363636363636363,55.0,let prosecute persecute ground thing go every day could reach voice laugh night could place man ten survive house build move since wager eight shew something queer cellar ,"[every, day, ten, eight]",HPL
0.0,1.0,1.0,0.0,0.0,10.0,1.0,8.0,look terror appear ,[],HPL
0.0,1.0,1.0,2.0,3.0,16.0,0.9090909090909091,11.0,business business business way ,[],EAP
5.0,1.0,0.0,5.0,6.0,40.0,0.8,25.0,observe reason mystery consider easy reason consider difficult solution ,[],EAP
7.0,10.0,2.0,5.0,16.0,82.0,0.8125,64.0,say swart man dwelt street congregate rot edifice brain hideous revolution word command many million brainless besotte beast would stretch forth noisome talon slum thousand city burn slay destroy till land father ,"[million, thousand]",HPL
0.0,1.0,0.0,1.0,2.0,12.0,1.0,7.0,one word concern unkind unjust perdita ,[one],MWS
5.0,5.0,3.0,8.0,10.0,53.0,0.8333333333333334,36.0,little could get survivor cautious answer cause surmise several expedition precede last several turks rank importance convey asia ,"[turks, asia]",MWS
1.0,0.0,1.0,1.0,3.0,11.0,0.75,8.0,revolve thousand thousand plan ,"[revolve, thousand, thousand]",MWS
2.0,4.0,0.0,2.0,5.0,27.0,0.8333333333333334,18.0,besides upon back trinket may discover perhaps information seem desire ,[],EAP
4.0,5.0,0.0,2.0,4.0,29.0,0.9090909090909091,22.0,indeed could reply complaint griefs jealously pale round keep thought remedy ,[],MWS
1.0,4.0,0.0,7.0,7.0,43.0,0.8888888888888888,27.0,epoch course general sentiment comet attain length size surpass previously record visitation ,[],EAP
2.0,4.0,0.0,7.0,7.0,44.0,0.9615384615384616,26.0,light birch canoe lie placidly water reflect minute fibre fidelity unsurpassed exquisitely polished mirror ,"[fibre, fidelity]",EAP
2.0,4.0,0.0,4.0,5.0,38.0,0.875,24.0,fortune beginning exemplification power mutability may possess varied tenor man life ,[],MWS
2.0,0.0,0.0,1.0,1.0,8.0,1.0,10.0,vanquish free man ,[vanquish],MWS
0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,thing stand thus ,[],EAP
4.0,6.0,2.0,5.0,5.0,43.0,0.8823529411764706,34.0,enter grow faint reek infinite mustiness well meet us must fruit unwholesome century decay ,"[unwholesome, century]",HPL
2.0,1.0,0.0,1.0,1.0,20.0,0.8823529411764706,17.0,thar whar begin curse place wickedness whar deep water start ,"[thar, whar]",HPL
2.0,5.0,0.0,2.0,3.0,24.0,0.85,20.0,feel edge world peer rim fathomless chaos eternal night ,"[eternal, night]",HPL
15.0,7.0,5.0,3.0,6.0,60.0,0.7931034482758621,58.0,sit bed watch eye closed think sleep presently call feeble voice bid come near say alas strength rely go feel shall soon die enemy persecutor may still ,[],MWS
3.0,2.0,2.0,5.0,7.0,35.0,0.9565217391304348,23.0,boy talkative yet speak seem reflect elusive element wholly unpossesse dunwich denizen ,"[dunwich, denizen]",HPL
1.0,4.0,2.0,7.0,9.0,44.0,0.7931034482758621,29.0,visit wondrous cave little cabinet natural history curiosity dispose manner collection servox chamounix ,[],MWS
2.0,1.0,1.0,0.0,0.0,13.0,1.0,12.0,room find large lofty ,[],EAP
2.0,5.0,2.0,4.0,6.0,42.0,0.896551724137931,29.0,judge air pronounce city plague die unproductive another nature provide plentiful harvest ,"[air, pronounce]",MWS
2.0,4.0,0.0,3.0,4.0,24.0,0.9473684210526315,19.0,overjoy discovery hasten house situate mean street near reuss ,[],MWS
2.0,2.0,1.0,0.0,5.0,20.0,0.9333333333333333,15.0,look beheld many marble slab bear coffin remain coffin ,[],HPL
4.0,2.0,1.0,0.0,0.0,28.0,0.896551724137931,29.0,say pryin arter night faound thing aout jest yew want know reel horror hey ,"[pryin, arter, night, jest, yew]",HPL
8.0,5.0,3.0,2.0,3.0,41.0,0.85,40.0,die well end two miserable scoff friendship drink poison shame cowardice ,[two],MWS
3.0,1.0,1.0,0.0,0.0,12.0,1.0,13.0,one word topic bore ,[one],EAP
0.0,4.0,1.0,1.0,2.0,27.0,0.9166666666666666,24.0,even source colony dry new holland van diemen land cape good hope plague rage ,[],MWS
4.0,6.0,1.0,4.0,7.0,55.0,0.925,40.0,blend bank shadow seem pendulous air mirror like glassy water scarcely possible say point upon slope emerald turf crystal dominion begin ,"[blend, bank, glassy]",EAP
0.0,3.0,1.0,4.0,7.0,29.0,1.0,18.0,arm stir disquietingly leg draw various muscle contract repulsive kind writhing ,[],HPL
5.0,1.0,2.0,6.0,7.0,40.0,0.8518518518518519,27.0,suggestive patch way faintly visible place furniture instrument return evening actual vigil ,[evening],HPL
6.0,3.0,3.0,2.0,4.0,38.0,0.8620689655172413,29.0,heavy misfortune befall us let us cling closer remain transfer love lose yet live ,[],MWS
0.0,0.0,0.0,1.0,2.0,11.0,1.0,7.0,italians true virtuoso spirit ,[italians],EAP
5.0,6.0,1.0,6.0,6.0,45.0,0.8888888888888888,27.0,enter attentively argument favour eventual success every minute detail measure take secure ,[],MWS
4.0,2.0,0.0,1.0,2.0,24.0,1.0,18.0,sometimes one feel would merciful tear house must often dream ,[one],HPL
6.0,7.0,4.0,4.0,5.0,58.0,0.8780487804878049,41.0,never complain sleep appetite flee slow fever prey vein colour hectic often weep secret gloomy prognostication care agonizing dread eat principle life within ,"[fever, prey]",MWS
2.0,4.0,0.0,6.0,8.0,45.0,1.0,27.0,occasionally happen however concerto yell succeed simultaneous effort break loose course little danger apprehend ,[],EAP
4.0,1.0,2.0,2.0,3.0,37.0,0.8214285714285714,28.0,shew house stand two century half house witness would make modern house crumble powder ,"[shew, house, two, century]",HPL
2.0,3.0,1.0,1.0,3.0,19.0,1.0,15.0,small bare silvery foot gleam black mirror marble beneath ,[],EAP
1.0,2.0,0.0,1.0,2.0,19.0,0.9230769230769231,13.0,body find without weight also corroborative idea ,[],EAP
1.0,4.0,1.0,2.0,4.0,28.0,0.9473684210526315,19.0,besides two voice hear contention one unquestionably voice frenchman ,"[two, one]",EAP
2.0,5.0,3.0,1.0,3.0,38.0,0.9032258064516129,31.0,latter extend floor much long narrow usual single shutter like door pane lozenge form quite large ,[],EAP
8.0,6.0,1.0,5.0,6.0,51.0,0.7857142857142857,42.0,positively feel wish explore depth even sacrifice go make principal grief never able tell old companion shore mystery see ,[],EAP
5.0,5.0,0.0,1.0,3.0,23.0,0.9444444444444444,18.0,thought roll eve nervously around barrier iron hem ,[],EAP
2.0,3.0,0.0,0.0,2.0,15.0,0.9333333333333333,15.0,like old folk spare victim sabbath ,[],HPL
2.0,6.0,1.0,3.0,5.0,35.0,0.9615384615384616,26.0,side stand montanvert exactly opposite distance league rise mont blanc awful majesty ,"[distance, league, mont]",MWS
7.0,7.0,1.0,4.0,7.0,52.0,0.825,40.0,live generally call world reality awaken new country find deep meaning see besides eye convey ,[],MWS
3.0,5.0,1.0,0.0,3.0,47.0,0.8421052631578947,38.0,ever kurane wish sail galley far place hear many strange tale seek captain agree carry long ago ,"[ever, kurane, sail, galley]",HPL
3.0,0.0,0.0,4.0,4.0,23.0,1.0,12.0,fear mesmerize add immediately afterwards defer long ,[],EAP
1.0,3.0,2.0,4.0,8.0,35.0,0.8846153846153846,26.0,traverse vast portion earth endure hardship traveller desert barbarous country meet ,[],MWS
4.0,1.0,1.0,2.0,4.0,30.0,0.9615384615384616,26.0,yet even check thick come fear one thought would fear death emotion link us must immortal ,[],MWS
2.0,3.0,0.0,7.0,6.0,43.0,0.92,25.0,unnatural excess oxygen would result ascertain elevation animal spirit latterly experience ,"[unnatural, excess, oxygen]",EAP
